StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q3,Q4,Q24,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,Q32,message_final,SC0,ID,backbutton,sourcefile,gender,age,string,U,V
2020-08-14 15:39:41,2020-08-14 15:49:03,IP Address,100,562,True,2020-08-14 15:49:04,R_1OjfTJFBK7NahSV,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,1.324,461.537,474.315,11,"The most important thing to do is to pace yourself and your children. There are multiple teaching moments when you least expect it, so capitalize on them. Have a schedule. It will be your foundation. That said, be flexible. If all of you have more energy, then press on. If all or some of you are under the weather, then pull back. If you or your children are in a bad way mentally, always default to reading. Take turns if you have to. For work, have a schedule. Stick to it when possible. If you are a morning person, try to get up before the children and get some work done. Do the opposite if you are a night person. Make your kids best hours your absolute quiet time to hyperfocus on work. They may not interrupt during this period. All of you need to eat well. Keep fruit, cheese, and easy snack foods around for all of you. Buy more than you think you will need. Believe me, you will need more. All of you need exercise. Try doing something fun right in our outside of your own home, in which you guys are getting some cardio. Take time for yourself. Work out a way to have the children cared for at least one or two hours a day, if possible. Use that time to do what you need to do to feel healthy and autonomous. Good luck!","The most important thing to do is to pace yourself and your children. There are multiple teaching moments when you least expect it, so capitalize on them. Have a schedule. It will be your foundation. That said, be flexible. If all of you have more energy, then press on. If all or some of you are under the weather, then pull back. If you or your children are in a bad way mentally, always default to reading. Take turns if you have to. For work, have a schedule. Stick to it when possible. If you are a morning person, try to get up before the children and get some work done. Do the opposite if you are a night person. Make your kids best hours your absolute quiet time to hyperfocus on work. They may not interrupt during this period. All of you need to eat well. Keep fruit, cheese, and easy snack foods around for all of you. Buy more than you think you will need. Believe me, you will need more. All of you need exercise. Try doing something fun right in our outside of your own home, in which you guys are getting some cardio. Take time for yourself. Work out a way to have the children cared for at least one or two hours a day, if possible. Use that time to do what you need to do to feel healthy and autonomous. Good luck!",0,11,gone,"F-OLD-S_August+15,+2020_02.29.csv",F,OLD,woman over 50 years old,2,2
2020-08-14 16:28:49,2020-08-14 16:44:53,IP Address,100,963,True,2020-08-14 16:44:53,R_Rn25nKSsWJ9JiFP,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,2.328,745.356,838.255,12,"It can be difficult especially at. first to get your family used to the fact that you are working even though you are at home.  It was not an unusual sight for the family to see my sitting at the computer prior to joining MTurk but in those days I was playing a game or putting together a jigsaw puzzle and did not mind interruptions at all.  Now I am sometimes concentrating hard on imagining my self in a scenario or listening via headphones and while I don't look any different the situation is actually quite different.  I do not have children but I have two spoiled dogs who definitely think I will jump when they bark.  In my case I share a house with a friend who is also newly working at home while still employed at a ""real job.""  Between the two of us we have learned to preface any remarks with ""Can you talk?""  A brief no or even a head shake means Hold That Thought!  Another thing that is helpful with MTurk is that the work by its nature involves a lot of breaks when you can perform other household duties.  Often there is just not another Hit out there that you can do and that is a good time to throw in another load of laundry or take the dogs for a walk.  So MTurk work is different and my message is embrace the differences and you can make it work!","It can be difficult especially at. first to get your family used to the fact that you are working even though you are at home.  It was not an unusual sight for the family to see my sitting at the computer prior to joining MTurk but in those days I was playing a game or putting together a jigsaw puzzle and did not mind interruptions at all.  Now I am sometimes concentrating hard on imagining my self in a scenario or listening via headphones and while I don't look any different the situation is actually quite different.  I do not have children but I have two spoiled dogs who definitely think I will jump when they bark.  In my case I share a house with a friend who is also newly working at home while still employed at a ""real job.""  Between the two of us we have learned to preface any remarks with ""Can you talk?""  A brief no or even a head shake means Hold That Thought!  Another thing that is helpful with MTurk is that the work by its nature involves a lot of breaks when you can perform other household duties.  Often there is just not another Hit out there that you can do and that is a good time to throw in another load of laundry or take the dogs for a walk.  So MTurk work is different and my message is embrace the differences and you can make it work!",0,12,gone,"F-OLD-S_August+15,+2020_02.29.csv",F,OLD,woman over 50 years old,2,2
2020-08-12 05:37:41,2020-08-12 05:45:30,IP Address,100,469,True,2020-08-12 05:45:30,R_2YgHRhe6nYEu3TG,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,4.704,380.049,400.963,13,"Conducting work online is a great option for a person with family obligations. In many cases you are not tied to a set schedule as you would be with doing work in person, and that allows you more flexibility to accommodate family obligations. In my experiences doing online work, I would schedule my work hours to coordinate with my child's nap or independent play time when possible. And if there were any tasks that I didn't need zero distractions for (such as writing emails) I would be able to complete those while still interacting with my family. Online work has been very beneficial as far as allowing me to be with my family as I'm needed as opposed to being in an office all day. I feel like opportunity to do online work has provided me with more time to spend with my family and take care of the obligations that I have at home. The most important thing is to try to plan out your day in a way that works best for you so that you can complete your work tasks without compromising any obligations you have with your family. I think that online work can be very rewarding for those with family obligations to consider.","Conducting work online is a great option for a person with family obligations. In many cases you are not tied to a set schedule as you would be with doing work in person, and that allows you more flexibility to accommodate family obligations. In my experiences doing online work, I would schedule my work hours to coordinate with my child's nap or independent play time when possible. And if there were any tasks that I didn't need zero distractions for (such as writing emails) I would be able to complete those while still interacting with my family. Online work has been very beneficial as far as allowing me to be with my family as I'm needed as opposed to being in an office all day. I feel like opportunity to do online work has provided me with more time to spend with my family and take care of the obligations that I have at home. The most important thing is to try to plan out your day in a way that works best for you so that you can complete your work tasks without compromising any obligations you have with your family. I think that online work can be very rewarding for those with family obligations to consider.",0,1,gone,"F-YOUNG-S_August+12,+2020_12.32.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-12 06:36:06,2020-08-12 06:42:04,IP Address,100,357,True,2020-08-12 06:42:05,R_Ww9AnXmS1bY3xL3,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,0.498,215.891,318.233,6,"Hi there! I know that navigating working online, or working from home, alongside other familial obligations can be quite challenging. I believe that with the right protocols and boundaries in place, you can create a comfortable and productive work environment that will ease the challenges of working from home. First, create a set routine and schedule and stick with it. Make sure that all of your family members are aware of the routine you have in place. However, your schedule won't work if you choose to not abide by it. Consistency is key for any major change to happen. You could start by staggering each week with one additional, small change in your schedule. So in week one, you might have hour long blocks set up for you to work, and by week two, you will implement hour and a half long blocks. Additionally, making sure your family has their own schedules in place will be of great help. I find it  helpful to create a consistent morning routine that involves non-work activities. You could spend 5 minutes journaling, 20 minutes stretching or exercising, and 30 minutes eating breakfast with your family. Making sure to have family activities embedded in each day's schedule will also help create structure and boundaries for when it's time to work online. Lastly, don't be hard on yourself if you make mistakes, or lose productivity when shifting to work online. Nobody's perfect, and this transitional period of working from home is challenging for everyone!","Hi there! I know that navigating working online, or working from home, alongside other familial obligations can be quite challenging. I believe that with the right protocols and boundaries in place, you can create a comfortable and productive work environment that will ease the challenges of working from home. First, create a set routine and schedule and stick with it. Make sure that all of your family members are aware of the routine you have in place. However, your schedule won't work if you choose to not abide by it. Consistency is key for any major change to happen. You could start by staggering each week with one additional, small change in your schedule. So in week one, you might have hour long blocks set up for you to work, and by week two, you will implement hour and a half long blocks. Additionally, making sure your family has their own schedules in place will be of great help. I find it  helpful to create a consistent morning routine that involves non-work activities. You could spend 5 minutes journaling, 20 minutes stretching or exercising, and 30 minutes eating breakfast with your family. Making sure to have family activities embedded in each day's schedule will also help create structure and boundaries for when it's time to work online. Lastly, don't be hard on yourself if you make mistakes, or lose productivity when shifting to work online. Nobody's perfect, and this transitional period of working from home is challenging for everyone!",0,2,gone,"F-YOUNG-S_August+12,+2020_12.32.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-12 06:49:16,2020-08-12 06:56:21,IP Address,100,425,True,2020-08-12 06:56:21,R_xDzEgNItSCtwuNb,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,0.661,291.697,321.73,8,"It is hard to reconcile online work with family obligations. We have gone through a dramatic shift between our traditional roles to one that is completely online. From traveling and having a commute, to existing in a space where the lines between family obligations and work are blurred.

My best advice, based on my own experiences, is to make the line between work and home crystal clear. As much as possible, do not set up meetings or check email past the workday. Completely disconnect. That way, you can focus on your family obligations in the morning or the evening. It is also critical to have a part of your house dedicated for ""work"" for the same reasons. 

I would also advocate for creating a daily schedule with your spouse, if you have one, if children are involved. Perhaps your spouse can tell his/her work that they are available at certain hours for face to face meetings, while you are available at a different time so someone can watch the children if needed. I would also take advantage of keeping your video off and mic off when it is possible and perhaps use a bluetooth headset so you can walk around the house to go check something out when on a call.

Good luck and remember - you will come out of this stronger, much more connected with your family, and appreciative of how life used to be!","It is hard to reconcile online work with family obligations. We have gone through a dramatic shift between our traditional roles to one that is completely online. From traveling and having a commute, to existing in a space where the lines between family obligations and work are blurred.

My best advice, based on my own experiences, is to make the line between work and home crystal clear. As much as possible, do not set up meetings or check email past the workday. Completely disconnect. That way, you can focus on your family obligations in the morning or the evening. It is also critical to have a part of your house dedicated for ""work"" for the same reasons. 

I would also advocate for creating a daily schedule with your spouse, if you have one, if children are involved. Perhaps your spouse can tell his/her work that they are available at certain hours for face to face meetings, while you are available at a different time so someone can watch the children if needed. I would also take advantage of keeping your video off and mic off when it is possible and perhaps use a bluetooth headset so you can walk around the house to go check something out when on a call.

Good luck and remember - you will come out of this stronger, much more connected with your family, and appreciative of how life used to be!",0,3,gone,"F-YOUNG-S_August+12,+2020_12.32.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-12 07:44:31,2020-08-12 07:50:50,IP Address,100,379,True,2020-08-12 07:50:50,R_ef9GQkoLIw8nAaJ,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,0.613,267.108,304.045,6,"I would say that the most important thing is setting a schedule for yourself and keeping your loved ones informed of the schedule. For you and your loved ones to cope with you working online or at home, it will help them to know when you have free time or time to do other things. They can look forward to it and make plans and know how to keep their relationship with you strong. Something like a printed schedule sheet or a calendar.

Secondly, I would also say it is important to ensure you have a quiet space to yourself to work when you need it. Make sure your family understands it is not because you want to be away from them, but just so you can get your work done and then return to them.

Thirdly, try to be open and honest about your work. Keep the ones you care about involved. The more you do this, the less of a barrier there will be. Sometimes it is hard for people to understand why you are sitting at a computer or laptop the majority of your day, but if you describe what you are doing throughout your usual work days, this will help lessen the gap between you and them quite a lot.","I would say that the most important thing is setting a schedule for yourself and keeping your loved ones informed of the schedule. For you and your loved ones to cope with you working online or at home, it will help them to know when you have free time or time to do other things. They can look forward to it and make plans and know how to keep their relationship with you strong. Something like a printed schedule sheet or a calendar.

Secondly, I would also say it is important to ensure you have a quiet space to yourself to work when you need it. Make sure your family understands it is not because you want to be away from them, but just so you can get your work done and then return to them.

Thirdly, try to be open and honest about your work. Keep the ones you care about involved. The more you do this, the less of a barrier there will be. Sometimes it is hard for people to understand why you are sitting at a computer or laptop the majority of your day, but if you describe what you are doing throughout your usual work days, this will help lessen the gap between you and them quite a lot.",0,4,gone,"F-YOUNG-S_August+12,+2020_12.32.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-13 10:43:18,2020-08-13 11:02:45,IP Address,100,1166,True,2020-08-13 11:02:45,R_STxn4RBg8esVfgt,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,1.388,350.417,474.847,7,"The best way to work online while still maintaining the family balance is to find the best times to work during the day. If your kids go to school during the day and your spouse goes to work then you should work while they are away and treat the hours like a normal job. If you have young children who are not in school yet work when they are interested in their television program you put on for them or while they are taking naps. Ask your spouse to look after the kids for a couple hours in the evenings and work during those hours. Also put your children to bed around 8 and work from 8 until 10 to get some extra time to yourself. Make sure you remember that the amount of time put in greatly correlates to the growth in your efficiency on the platform. Hitting the major mile stones of 1k, 5k, and 10k hits opens up opportunities to make more money in less time so it is important to maximize the amount of time in the beginning to make it an efficient money maker later down the road. And always remember most timers for hits are longer than the hit takes so you can accept a hit and finish helping your kid with something before starting the hit and running out of time. Requesters give us this cushion so we can have multiple hits in our queue at one time.","The best way to work online while still maintaining the family balance is to find the best times to work during the day. If your kids go to school during the day and your spouse goes to work then you should work while they are away and treat the hours like a normal job. If you have young children who are not in school yet work when they are interested in their television program you put on for them or while they are taking naps. Ask your spouse to look after the kids for a couple hours in the evenings and work during those hours. Also put your children to bed around 8 and work from 8 until 10 to get some extra time to yourself. Make sure you remember that the amount of time put in greatly correlates to the growth in your efficiency on the platform. Hitting the major mile stones of 1k, 5k, and 10k hits opens up opportunities to make more money in less time so it is important to maximize the amount of time in the beginning to make it an efficient money maker later down the road. And always remember most timers for hits are longer than the hit takes so you can accept a hit and finish helping your kid with something before starting the hit and running out of time. Requesters give us this cushion so we can have multiple hits in our queue at one time.",0,5,gone,"F-YOUNG-S_August+14,+2020_03.04.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-13 11:04:04,2020-08-13 11:11:19,IP Address,100,435,True,2020-08-13 11:11:20,R_qJ8k5ibMd47OtTb,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,1.09,226.837,391.361,2,"I know it may be difficult to balance work and home life, but the good thing is with online work you don't lose time commuting to work or interacting with other people in person given all that is going on. I think that it is actually a great opportunity to make money while being at home. It gives you a little more free time interspersed throughout the day to take care of chores. I know for myself I've definitely been able to get stuff off the ""check-list"" done solely based on the fact that I've physically been at home when things have occurred to me, and it is easy to steal away a few minutes to get those quick tasks done. I know having children probably is a little bit different, as your responsibilities increase and are also unpredictable, but I'm sure they prefer you being around at home to help and understand when you are busy. Ultimately, I think that there are many great opportunities about working online, and there are manageable ways to multi-task. Honestly, there aren't even enough MTurk tasks to take up the whole day unless you qualify for a lot more than what I am seeing.","I know it may be difficult to balance work and home life, but the good thing is with online work you don't lose time commuting to work or interacting with other people in person given all that is going on. I think that it is actually a great opportunity to make money while being at home. It gives you a little more free time interspersed throughout the day to take care of chores. I know for myself I've definitely been able to get stuff off the ""check-list"" done solely based on the fact that I've physically been at home when things have occurred to me, and it is easy to steal away a few minutes to get those quick tasks done. I know having children probably is a little bit different, as your responsibilities increase and are also unpredictable, but I'm sure they prefer you being around at home to help and understand when you are busy. Ultimately, I think that there are many great opportunities about working online, and there are manageable ways to multi-task. Honestly, there aren't even enough MTurk tasks to take up the whole day unless you qualify for a lot more than what I am seeing.",0,6,gone,"F-YOUNG-S_August+14,+2020_03.04.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-13 12:17:39,2020-08-13 12:26:13,IP Address,100,513,True,2020-08-13 12:26:13,R_28Z2PZT66SuniqL,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,0.514,183.939,379.801,6,"It is quite a task to combine these two activities because when you are working from home there is something you family does not seem to understand about you cannot be available for them to help in any task specially if they can come out with a solution by themselves. So, there needs to be a talk between you and your family to specify certain criteria to be required if they absolutely need to ask you something or to help them so that way you will avoid any unnecesary fight or discussion and you can be paying your whole attention to your current task between your work hours. Also, you can stablish rules in order to determine priority between home tasks and work tasks because they need to be clear in order to both to function as they should and how you intent them to be. In short, I strongly suggest you to improve your communication skills which it is key in everything you do in life, and to nurture your job and family in their respective times. Do not take work outside your alloted time and enjoy the time you advocate to your family and then I assured your find joy in a balanced life.","It is quite a task to combine these two activities because when you are working from home there is something you family does not seem to understand about you cannot be available for them to help in any task specially if they can come out with a solution by themselves. So, there needs to be a talk between you and your family to specify certain criteria to be required if they absolutely need to ask you something or to help them so that way you will avoid any unnecesary fight or discussion and you can be paying your whole attention to your current task between your work hours. Also, you can stablish rules in order to determine priority between home tasks and work tasks because they need to be clear in order to both to function as they should and how you intent them to be. In short, I strongly suggest you to improve your communication skills which it is key in everything you do in life, and to nurture your job and family in their respective times. Do not take work outside your alloted time and enjoy the time you advocate to your family and then I assured your find joy in a balanced life.",0,7,gone,"F-YOUNG-S_August+14,+2020_03.04.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-13 12:40:40,2020-08-13 12:49:02,IP Address,100,501,True,2020-08-13 12:49:02,R_3iVkvxfrinJrMkI,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,0.671,280.919,348.317,3,"I think the most important thing to do is to evaluate your own personal priorities. Is it more important for you to be there for your family or to be doing online work? What kinds of responsibilities do you have related to your family? Is there work around the house that needs to be done? Do you need to care for children or another loved one who relies on your help to live a quality life? But perhaps your online work does, in a way, partially take care of your family obligations? Maybe your family relies on the money you earn from the online work in order to pay the bills, buy food, or provide a safe home? But on the other hand, maybe online work is more of a hobby that you enjoy doing that just so happens to give you a little extra disposable income? There is no one size fits all advice that can be given. It depends on each individual's personal circumstances. The important thing is figuring out what works for you and what will meet you and your family's needs. Hopefully there is a way to find a good balance where you can do both the things you enjoy and the things you need to do to live an enjoyable life with your family.","I think the most important thing to do is to evaluate your own personal priorities. Is it more important for you to be there for your family or to be doing online work? What kinds of responsibilities do you have related to your family? Is there work around the house that needs to be done? Do you need to care for children or another loved one who relies on your help to live a quality life? But perhaps your online work does, in a way, partially take care of your family obligations? Maybe your family relies on the money you earn from the online work in order to pay the bills, buy food, or provide a safe home? But on the other hand, maybe online work is more of a hobby that you enjoy doing that just so happens to give you a little extra disposable income? There is no one size fits all advice that can be given. It depends on each individual's personal circumstances. The important thing is figuring out what works for you and what will meet you and your family's needs. Hopefully there is a way to find a good balance where you can do both the things you enjoy and the things you need to do to live an enjoyable life with your family.",0,8,gone,"F-YOUNG-S_August+14,+2020_03.04.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-14 14:02:48,2020-08-14 14:13:15,IP Address,100,626,True,2020-08-14 14:13:15,R_2zviJLI9ten4zNy,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,0.494,412.893,419.04,38,"It would be beneficial to structure your day in a way where you dedicate blocks of time to specific activities/ responsibilities. Depending on what is convenient, you can set aside time at the beginning, mid, or end of day to do your online work.
Then, in the free time you have, you can find some time to dedicate to spending time with your family and doing whatever it is you need to with them. If you can stick to a schedule, then you and your family will know what to expect.

That aside, it would also be good to communicate with your family clearly so you and them both know what to expect. You can explicitly tell them how much time your work requires and then they can tell you how much of your time/ attention they would like to not feel dismissed or ignored. Once you know both of these things, you can find a balance where everyone's needs are met.  It's hard to be disappointed if you know what to expect and what's being reasonably offered to you. This is the sort of conversation I've had with my family and we haven't had these sort of issues anymore.","It would be beneficial to structure your day in a way where you dedicate blocks of time to specific activities/ responsibilities. Depending on what is convenient, you can set aside time at the beginning, mid, or end of day to do your online work.
Then, in the free time you have, you can find some time to dedicate to spending time with your family and doing whatever it is you need to with them. If you can stick to a schedule, then you and your family will know what to expect.

That aside, it would also be good to communicate with your family clearly so you and them both know what to expect. You can explicitly tell them how much time your work requires and then they can tell you how much of your time/ attention they would like to not feel dismissed or ignored. Once you know both of these things, you can find a balance where everyone's needs are met.  It's hard to be disappointed if you know what to expect and what's being reasonably offered to you. This is the sort of conversation I had with my family some time ago and we haven't had these sort of issues anymore",0,9,gone,"F-YOUNG-S_August+15,+2020_02.28.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-14 15:35:36,2020-08-14 15:43:01,IP Address,100,444,True,2020-08-14 15:43:01,R_3dG4mMYQNfmEHgi,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,0.554,0.554,374.827,1,"I think that having a work life balance is a very important aspect of getting through life. It is through this kind of balance we can make sure we manage family obligations and also get work done. I think the way I see it is that online work is important, but can be done in ways that do not end up impacting relationships to other people in daily life. Like only working when there are not neccesarily family members around or stuff like that. I think it's important to balance and not always be online for work when loved ones are around to spend quality time with them too.

Another way to reconcile obligations with online work is to carve out specific time for both. So it can be a helpful think to basically set up times you have online work only, and other times you have family time only. I think having that balance of specific time is really helpful. It ends up making you feel like you can have both your online work and you family relationships together. Doing that really helps you feel on target with a work life balance and meeting both online work and your family obligations.","I think that having a work life balance is a very important aspect of getting through life. It is through this kind of balance we can make sure we manage family obligations and also get work done. I think the way I see it is that online work is important, but can be done in ways that do not end up impacting relationships to other people in daily life. Like only working when there are not neccesarily family members around or stuff like that. I think it's important to balance and not always be online for work when loved ones are around to spend quality time with them too.

Another way to reconcile obligations with online work is to carve out specific time for both. So it can be a helpful think to basically set up times you have online work only, and other times you have family time only. I think having that balance of specific time is really helpful. It ends up making you feel like you can have both your online work and you family relationships together. Doing that really helps you feel on target with a work life balance and meeting both online work and your family obligations.",0,10,gone,"F-YOUNG-S_August+15,+2020_02.28.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-14 16:23:35,2020-08-14 16:30:42,IP Address,100,427,True,2020-08-14 16:30:42,R_WpyRSeByr07f12V,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,0.343,0.343,353.172,1,"I understand your problem and faced it myself at the beginning of the pandemic! For me, it was making sure I had time set aside for both, where I didn't let them interfere with each other. I now wake up about 2 hours earlier than my toddler everyday (4-5am) and get all of my essential work done for the day. Then I take client calls, check emails and do any small tasks that need to be done throughout the day that don't take as much attention and preoccupation so that I can multitask or jump between my work and my family as needed. Then around 2-3pm I turn off all of my work for the night. I make sure everything is finished up, clear out my email and have my family time. Obviously, everyone at my work knows if it is urgent to call or text me and of course I'll answer then but I will absolutely not check my email until the next morning. I know it can be difficult and my days are pretty hectic, but I know that I'm giving more effort to both my job and my family this way, instead of giving 50% effort to both at all hours of the day.","I understand your problem and faced it myself at the beginning of the pandemic! For me, it was making sure I had time set aside for both, where I didn't let them interfere with each other. I now wake up about 2 hours earlier than my toddler everyday (4-5am) and get all of my essential work done for the day. Then I take client calls, check emails and do any small tasks that need to be done throughout the day that don't take as much attention and preoccupation so that I can multitask or jump between my work and my family as needed. Then around 2-3pm I turn off all of my work for the night. I make sure everything is finished up, clear out my email and have my family time. Obviously, everyone at my work knows if it is urgent to call or text me and of course I'll answer then but I will absolutely not check my email until the next morning. I know it can be difficult and my days are pretty hectic, but I know that I'm giving more effort to both my job and my family this way, instead of giving 50% effort to both at all hours of the day.",0,11,gone,"F-YOUNG-S_August+15,+2020_02.28.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-14 17:26:34,2020-08-14 17:33:55,IP Address,100,441,True,2020-08-14 17:33:56,R_4VCALtz9bp667gB,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,0.655,357.31,358.85,17,"The best advice I can give about reconciling online work with family obligations is to manage your time and use your time effectively. Many people consider both work and family to be top priorities, and it can be hard to feel like you are doing your best to manage either of them when you're feeling overwhelmed. In my experience, setting aside specific times to work online helps be to be productive and efficient. If I have an important meeting or deadline to meet, I will alert my family in advance so that they know not to bother me (unless of course, if there was an emergency). Since working online is often done in your home, with the family nearby, creating a solid boundary between your work and home life is absolutely crucial to finding a balance. If possible, it helps to have a separate room (or even a designated space in a room) where you will work. I have also found it extremely helpful to make schedules and set goals for myself for the week and beginning each morning. This helps me to hold myself accountable and prioritize tasks, which can be difficult when you are working online. Overall, I find creating a distinction between your work-life and family-life is most helpful, whether that be in boundaries through space or time.","The best advice I can give about reconciling online work with family obligations is to manage your time and use your time effectively. Many people consider both work and family to be top priorities, and it can be hard to feel like you are doing your best to manage either of them when you're feeling overwhelmed. In my experience, setting aside specific times to work online helps be to be productive and efficient. If I have an important meeting or deadline to meet, I will alert my family in advance so that they know not to bother me (unless of course, if there was an emergency). Since working online is often done in your home, with the family nearby, creating a solid boundary between your work and home life is absolutely crucial to finding a balance. If possible, it helps to have a separate room (or even a designated space in a room) where you will work. I have also found it extremely helpful to make schedules and set goals for myself for the week and beginning each morning. This helps me to hold myself accountable and prioritize tasks, which can be difficult when you are working online. Overall, I find creating a distinction between your work-life and family-life is most helpful, whether that be in boundaries through space or time.",0,12,gone,"F-YOUNG-S_August+15,+2020_02.28.csv",F,YOUNG,woman under 30 years old,1,1
2020-08-12 03:43:43,2020-08-12 04:18:54,IP Address,100,2110,True,2020-08-12 04:18:54,R_3sgEDrfcNj4c8B6,anonymous,EN,I certify that I am 18 years of age or older.,"Yes, I agree to take part.",None of the above,1.741,2008.685,2011.105,115,"I'm semi-retired, 70, and by myself in my living situation at present, but this is only a recent condition, and I have long experience juggling my work and significant other social responsibilities. Because of its nature, online work demands a degree of quiet and isolation. This is perhaps the most difficult aspect of it, but it needs enforcement if the work is to be successful (and frustration kept to a minimum). So how does one manage the two most important areas of ones life? Best practice, IMO, is to apply a firm schedule or structure to the balance between work and social responsibilities; a conscious application of time away from the work devoted to household relationships and other matters; deviation from this schedule *only* when the work or the relationship life of the home demand it (this last has to be a judgment call on the part of the worker). Since the time spent at work online (especially on Mechanical Turk) is flexible to some extent, time-outs in which social responsibilities and self-care can be attended to should be built into the day as a rule. This would be the case with a standard career offsite, the only difference being that the worker creates it himself--thus the schedule can be more flexible--rather than accepting an employer's structure. This schedule should be shared with everyone in the family who might have an interest in it, and everyone should give input to feel invested in the project. Positive family support of the online worker is crucial to success.","I'm semi-retired, 70, and by myself in my living situation at present, but this is only a recent condition, and I have long experience juggling my work and significant other social responsibilities. Because of its nature, online work demands a degree of quiet and isolation. This is perhaps the most difficult aspect of it, but it needs enforcement if the work is to be successful (and frustration kept to a minimum). So how does one manage the two most important areas of ones life? Best practice, IMO, is to apply a firm schedule or structure to the balance between work and social responsibilities; a conscious application of time away from the work devoted to household relationships and other matters; deviation from this schedule *only* when the work or the relationship life of the home demand it (this last has to be a judgment call on the part of the worker). Since the time spent at work online (especially on Mechanical Turk) is flexible to some extent, time-outs in which social responsibilities and self-care can be attended to should be built into the day as a rule. This would be the case with a standard career offsite, the only difference being that the worker creates it himself--thus the schedule can be more flexible--rather than accepting an employer's structure. This schedule should be shared with everyone in the family who might have an interest in it, and everyone should give input to feel invested in the project. Positive family support of the online worker is crucial to success.",0,1,gone,"M-OLD-S_August+12,+2020_12.32.csv",M,OLD,man over 50 years old,4,4
